"471103304045","해안로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471111000011","대구포항고속도로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471111000011","대구포항고속도로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471111000026","동해고속도로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112000023","동해대로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112000023","동해대로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303001","새천년대로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303001","새천년대로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303001","새천년대로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303001","새천년대로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303003","포스코대로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303003","포스코대로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303003","포스코대로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303003","포스코대로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303003","포스코대로","04","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303003","포스코대로","05","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303003","포스코대로","06","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","04","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","05","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","06","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112303004","희망대로","07","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112304001","영일만대로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471112304001","영일만대로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","04","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","05","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","06","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","07","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","08","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","09","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113000101","동해안로","10","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113018002","기림로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113018002","기림로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113018003","새마을로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113018003","새마을로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303001","괴동로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303001","괴동로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303001","괴동로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303001","괴동로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303002","금광로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303002","금광로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303003","남원로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303003","남원로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303004","냉천로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303004","냉천로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303004","냉천로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303005","대송로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303005","대송로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303005","대송로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303005","대송로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303005","대송로","04","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303006","대이로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303006","대이로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303006","대이로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303007","대해로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303007","대해로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303007","대해로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303008","도솔로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303008","도솔로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303010","동문로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303010","동문로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303011","문덕로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303011","문덕로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303012","문예로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303012","문예로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303012","문예로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303013","방산로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303013","방산로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303014","상공로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303014","상공로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303014","상공로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303014","상공로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303014","상공로","04","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303015","상대로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303015","상대로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303015","상대로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303016","상도로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303016","상도로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303017","서동로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303017","서동로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303018","서원재로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303018","서원재로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303018","서원재로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303019","섬안로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303019","섬안로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303019","섬안로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303019","섬안로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303020","세오로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303020","세오로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303021","송덕로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303021","송덕로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303021","송덕로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303022","송도로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303022","송도로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303023","송림로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303023","송림로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303025","시청로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303025","시청로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303026","신항로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303026","신항로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303027","약전로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303027","약전로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303028","양학천로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303028","양학천로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303028","양학천로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303028","양학천로","04","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303028","양학천로","05","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303029","연오로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303029","연오로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303030","연일로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303030","연일로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303030","연일로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303030","연일로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303030","연일로","04","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303031","연일중앙로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303031","연일중앙로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303032","연지로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303032","연지로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303033","오어로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303033","오어로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303034","용주로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303034","용주로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303035","운제로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303035","운제로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303035","운제로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303036","운하로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303036","운하로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303036","운하로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303037","원동로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303037","원동로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303039","인덕로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303039","인덕로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303039","인덕로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303040","일월로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303040","일월로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303041","일출로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303041","일출로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303041","일출로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303042","자명로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303042","자명로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303043","장기로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303043","장기로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303043","장기로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303044","장흥로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303044","장흥로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303044","장흥로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303044","장흥로","03","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303045","정몽주로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303045","정몽주로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303045","정몽주로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303046","중섬로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303046","중섬로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303046","중섬로","02","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303047","중앙로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303047","중앙로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303048","중원로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303048","중원로","01","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
"471113303049","중흥로","00","경상북도","pyeonggangkim@gmail.com","2020-03-16 11:57:50"
